unit_id,area,year_recorded,year_occurred,topic,category,count
10128602,off_campus,2008,2007,arrests,Liquor,
10128602,off_campus,2008,2005,arrests,Weapon,
10128602,off_campus,2008,2006,arrests,Weapon,
10128602,off_campus,2008,2007,arrests,Weapon,
10128604,off_campus,2008,2005,arrests,Drug,
10128604,off_campus,2008,2006,arrests,Drug,
10128604,off_campus,2008,2007,arrests,Drug,
10128604,off_campus,2008,2005,arrests,Liquor,
10128604,off_campus,2008,2006,arrests,Liquor,
10128604,off_campus,2008,2007,arrests,Liquor,
10128604,off_campus,2008,2005,arrests,Weapon,
10128604,off_campus,2008,2006,arrests,Weapon,
10128604,off_campus,2008,2007,arrests,Weapon,
10129501,off_campus,2008,2005,arrests,Drug,
10129501,off_campus,2008,2006,arrests,Drug,
10129501,off_campus,2008,2007,arrests,Drug,
10129501,off_campus,2008,2005,arrests,Liquor,
10129501,off_campus,2008,2006,arrests,Liquor,
10129501,off_campus,2008,2007,arrests,Liquor,
10129501,off_campus,2008,2005,arrests,Weapon,
10129501,off_campus,2008,2006,arrests,Weapon,
10129501,off_campus,2008,2007,arrests,Weapon,
10130101,off_campus,2008,2005,arrests,Drug,
10130101,off_campus,2008,2006,arrests,Drug,0
10130101,off_campus,2008,2007,arrests,Drug,0
10130101,off_campus,2008,2005,arrests,Liquor,
10130101,off_campus,2008,2006,arrests,Liquor,0
10130101,off_campus,2008,2007,arrests,Liquor,0
10130101,off_campus,2008,2005,arrests,Weapon,
10130101,off_campus,2008,2006,arrests,Weapon,0
10130101,off_campus,2008,2007,arrests,Weapon,0
10136501,off_campus,2008,2005,arrests,Drug,
10136501,off_campus,2008,2006,arrests,Drug,
10136501,off_campus,2008,2007,arrests,Drug,
10136501,off_campus,2008,2005,arrests,Liquor,
10136501,off_campus,2008,2006,arrests,Liquor,
10136501,off_campus,2008,2007,arrests,Liquor,
10136501,off_campus,2008,2005,arrests,Weapon,
10136501,off_campus,2008,2006,arrests,Weapon,
10136501,off_campus,2008,2007,arrests,Weapon,
10143501,off_campus,2008,2005,arrests,Drug,
10143501,off_campus,2008,2006,arrests,Drug,
10143501,off_campus,2008,2007,arrests,Drug,
10143501,off_campus,2008,2005,arrests,Liquor,
10143501,off_campus,2008,2006,arrests,Liquor,
10143501,off_campus,2008,2007,arrests,Liquor,
10143501,off_campus,2008,2005,arrests,Weapon,
10143501,off_campus,2008,2006,arrests,Weapon,
10143501,off_campus,2008,2007,arrests,Weapon,
10145301,off_campus,2008,2005,arrests,Drug,
10145301,off_campus,2008,2006,arrests,Drug,
10145301,off_campus,2008,2007,arrests,Drug,
10145301,off_campus,2008,2005,arrests,Liquor,
10145301,off_campus,2008,2006,arrests,Liquor,
10145301,off_campus,2008,2007,arrests,Liquor,
10145301,off_campus,2008,2005,arrests,Weapon,
10145301,off_campus,2008,2006,arrests,Weapon,
10145301,off_campus,2008,2007,arrests,Weapon,
10146201,off_campus,2008,2005,arrests,Drug,
10146201,off_campus,2008,2006,arrests,Drug,
10146201,off_campus,2008,2007,arrests,Drug,
10146201,off_campus,2008,2005,arrests,Liquor,
10146201,off_campus,2008,2006,arrests,Liquor,
10146201,off_campus,2008,2007,arrests,Liquor,
10146201,off_campus,2008,2005,arrests,Weapon,
10146201,off_campus,2008,2006,arrests,Weapon,
10146201,off_campus,2008,2007,arrests,Weapon,
10148001,off_campus,2008,2005,arrests,Drug,6
10148001,off_campus,2008,2006,arrests,Drug,5
10148001,off_campus,2008,2007,arrests,Drug,0
10148001,off_campus,2008,2005,arrests,Liquor,8
10148001,off_campus,2008,2006,arrests,Liquor,8
10148001,off_campus,2008,2007,arrests,Liquor,0
10148001,off_campus,2008,2005,arrests,Weapon,1
10148001,off_campus,2008,2006,arrests,Weapon,0
10148001,off_campus,2008,2007,arrests,Weapon,0
10149901,off_campus,2008,2005,arrests,Drug,
10149901,off_campus,2008,2006,arrests,Drug,
10149901,off_campus,2008,2007,arrests,Drug,
10149901,off_campus,2008,2005,arrests,Liquor,
10149901,off_campus,2008,2006,arrests,Liquor,
10149901,off_campus,2008,2007,arrests,Liquor,
10149901,off_campus,2008,2005,arrests,Weapon,
10149901,off_campus,2008,2006,arrests,Weapon,
10149901,off_campus,2008,2007,arrests,Weapon,
10150501,off_campus,2008,2005,arrests,Drug,0
10150501,off_campus,2008,2006,arrests,Drug,0
10150501,off_campus,2008,2007,arrests,Drug,
10150501,off_campus,2008,2005,arrests,Liquor,0
10150501,off_campus,2008,2006,arrests,Liquor,0
10150501,off_campus,2008,2007,arrests,Liquor,
10150501,off_campus,2008,2005,arrests,Weapon,0
10150501,off_campus,2008,2006,arrests,Weapon,0
10150501,off_campus,2008,2007,arrests,Weapon,
10151401,off_campus,2008,2005,arrests,Drug,
10151401,off_campus,2008,2006,arrests,Drug,
10151401,off_campus,2008,2007,arrests,Drug,
10151401,off_campus,2008,2005,arrests,Liquor,
10151401,off_campus,2008,2006,arrests,Liquor,
10151401,off_campus,2008,2007,arrests,Liquor,
10151401,off_campus,2008,2005,arrests,Weapon,
10151401,off_campus,2008,2006,arrests,Weapon,
10151401,off_campus,2008,2007,arrests,Weapon,
10154101,off_campus,2008,2005,arrests,Drug,0
10154101,off_campus,2008,2006,arrests,Drug,0
10154101,off_campus,2008,2007,arrests,Drug,0
10154101,off_campus,2008,2005,arrests,Liquor,0
10154101,off_campus,2008,2006,arrests,Liquor,0
10154101,off_campus,2008,2007,arrests,Liquor,0
10154101,off_campus,2008,2005,arrests,Weapon,0
10154101,off_campus,2008,2006,arrests,Weapon,0
10154101,off_campus,2008,2007,arrests,Weapon,0
10156901,off_campus,2008,2005,arrests,Drug,
10156901,off_campus,2008,2006,arrests,Drug,0
10156901,off_campus,2008,2007,arrests,Drug,0
10156901,off_campus,2008,2005,arrests,Liquor,
10156901,off_campus,2008,2006,arrests,Liquor,0
10156901,off_campus,2008,2007,arrests,Liquor,0
10156901,off_campus,2008,2005,arrests,Weapon,
10156901,off_campus,2008,2006,arrests,Weapon,0
10156901,off_campus,2008,2007,arrests,Weapon,0
10156902,off_campus,2008,2005,arrests,Drug,
10156902,off_campus,2008,2006,arrests,Drug,
10156902,off_campus,2008,2007,arrests,Drug,
