unit_id,area,year_recorded,year_occurred,topic,category,count
10118901,residence_hall,2009,2007,disciplinary_actions,Drug,
10118901,residence_hall,2009,2008,disciplinary_actions,Drug,10
10118901,residence_hall,2009,2007,disciplinary_actions,Liquor,
10118901,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10118901,residence_hall,2009,2007,disciplinary_actions,Weapon,
10118901,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10118902,residence_hall,2009,2007,disciplinary_actions,Drug,
10118902,residence_hall,2009,2008,disciplinary_actions,Drug,
10118902,residence_hall,2009,2007,disciplinary_actions,Liquor,
10118902,residence_hall,2009,2008,disciplinary_actions,Liquor,
10118902,residence_hall,2009,2007,disciplinary_actions,Weapon,
10118902,residence_hall,2009,2008,disciplinary_actions,Weapon,
10118903,residence_hall,2009,2007,disciplinary_actions,Drug,
10118903,residence_hall,2009,2008,disciplinary_actions,Drug,
10118903,residence_hall,2009,2007,disciplinary_actions,Liquor,
10118903,residence_hall,2009,2008,disciplinary_actions,Liquor,
10118903,residence_hall,2009,2007,disciplinary_actions,Weapon,
10118903,residence_hall,2009,2008,disciplinary_actions,Weapon,
10118904,residence_hall,2009,2007,disciplinary_actions,Drug,
10118904,residence_hall,2009,2008,disciplinary_actions,Drug,
10118904,residence_hall,2009,2007,disciplinary_actions,Liquor,
10118904,residence_hall,2009,2008,disciplinary_actions,Liquor,
10118904,residence_hall,2009,2007,disciplinary_actions,Weapon,
10118904,residence_hall,2009,2008,disciplinary_actions,Weapon,
10124001,residence_hall,2009,2007,disciplinary_actions,Drug,
10124001,residence_hall,2009,2008,disciplinary_actions,Drug,0
10124001,residence_hall,2009,2007,disciplinary_actions,Liquor,
10124001,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10124001,residence_hall,2009,2007,disciplinary_actions,Weapon,
10124001,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10128601,residence_hall,2009,2007,disciplinary_actions,Drug,
10128601,residence_hall,2009,2008,disciplinary_actions,Drug,
10128601,residence_hall,2009,2007,disciplinary_actions,Liquor,
10128601,residence_hall,2009,2008,disciplinary_actions,Liquor,
10128601,residence_hall,2009,2007,disciplinary_actions,Weapon,
10128601,residence_hall,2009,2008,disciplinary_actions,Weapon,
10128602,residence_hall,2009,2007,disciplinary_actions,Drug,
10128602,residence_hall,2009,2008,disciplinary_actions,Drug,
10128602,residence_hall,2009,2007,disciplinary_actions,Liquor,
10128602,residence_hall,2009,2008,disciplinary_actions,Liquor,
10128602,residence_hall,2009,2007,disciplinary_actions,Weapon,
10128602,residence_hall,2009,2008,disciplinary_actions,Weapon,
10128604,residence_hall,2009,2007,disciplinary_actions,Drug,
10128604,residence_hall,2009,2008,disciplinary_actions,Drug,
10128604,residence_hall,2009,2007,disciplinary_actions,Liquor,
10128604,residence_hall,2009,2008,disciplinary_actions,Liquor,
10128604,residence_hall,2009,2007,disciplinary_actions,Weapon,
10128604,residence_hall,2009,2008,disciplinary_actions,Weapon,
10129501,residence_hall,2009,2007,disciplinary_actions,Drug,
10129501,residence_hall,2009,2008,disciplinary_actions,Drug,2
10129501,residence_hall,2009,2007,disciplinary_actions,Liquor,
10129501,residence_hall,2009,2008,disciplinary_actions,Liquor,1
10129501,residence_hall,2009,2007,disciplinary_actions,Weapon,
10129501,residence_hall,2009,2008,disciplinary_actions,Weapon,2
10130101,residence_hall,2009,2007,disciplinary_actions,Drug,
10130101,residence_hall,2009,2008,disciplinary_actions,Drug,
10130101,residence_hall,2009,2007,disciplinary_actions,Liquor,
10130101,residence_hall,2009,2008,disciplinary_actions,Liquor,
10130101,residence_hall,2009,2007,disciplinary_actions,Weapon,
10130101,residence_hall,2009,2008,disciplinary_actions,Weapon,
10136501,residence_hall,2009,2007,disciplinary_actions,Drug,
10136501,residence_hall,2009,2008,disciplinary_actions,Drug,
10136501,residence_hall,2009,2007,disciplinary_actions,Liquor,
10136501,residence_hall,2009,2008,disciplinary_actions,Liquor,
10136501,residence_hall,2009,2007,disciplinary_actions,Weapon,
10136501,residence_hall,2009,2008,disciplinary_actions,Weapon,
10143501,residence_hall,2009,2007,disciplinary_actions,Drug,
10143501,residence_hall,2009,2008,disciplinary_actions,Drug,0
10143501,residence_hall,2009,2007,disciplinary_actions,Liquor,
10143501,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10143501,residence_hall,2009,2007,disciplinary_actions,Weapon,
10143501,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10145301,residence_hall,2009,2007,disciplinary_actions,Drug,
10145301,residence_hall,2009,2008,disciplinary_actions,Drug,0
10145301,residence_hall,2009,2007,disciplinary_actions,Liquor,
10145301,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10145301,residence_hall,2009,2007,disciplinary_actions,Weapon,
10145301,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10146201,residence_hall,2009,2007,disciplinary_actions,Drug,
10146201,residence_hall,2009,2008,disciplinary_actions,Drug,
10146201,residence_hall,2009,2007,disciplinary_actions,Liquor,
10146201,residence_hall,2009,2008,disciplinary_actions,Liquor,
10146201,residence_hall,2009,2007,disciplinary_actions,Weapon,
10146201,residence_hall,2009,2008,disciplinary_actions,Weapon,
10148001,residence_hall,2009,2007,disciplinary_actions,Drug,
10148001,residence_hall,2009,2008,disciplinary_actions,Drug,1
10148001,residence_hall,2009,2007,disciplinary_actions,Liquor,
10148001,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10148001,residence_hall,2009,2007,disciplinary_actions,Weapon,
10148001,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10149901,residence_hall,2009,2007,disciplinary_actions,Drug,
10149901,residence_hall,2009,2008,disciplinary_actions,Drug,0
10149901,residence_hall,2009,2007,disciplinary_actions,Liquor,
