unit_id,area,year_recorded,year_occurred,topic,category,count
10107301,on_campus,2009,2006,arrests,Weapon,0
10107301,on_campus,2009,2007,arrests,Weapon,0
10107301,on_campus,2009,2008,arrests,Weapon,0
10111601,on_campus,2009,2006,arrests,Drug,0
10111601,on_campus,2009,2007,arrests,Drug,0
10111601,on_campus,2009,2008,arrests,Drug,0
10111601,on_campus,2009,2006,arrests,Liquor,0
10111601,on_campus,2009,2007,arrests,Liquor,0
10111601,on_campus,2009,2008,arrests,Liquor,0
10111601,on_campus,2009,2006,arrests,Weapon,0
10111601,on_campus,2009,2007,arrests,Weapon,0
10111601,on_campus,2009,2008,arrests,Weapon,0
10114301,on_campus,2009,2006,arrests,Drug,0
10114301,on_campus,2009,2007,arrests,Drug,0
10114301,on_campus,2009,2008,arrests,Drug,0
10114301,on_campus,2009,2006,arrests,Liquor,0
10114301,on_campus,2009,2007,arrests,Liquor,0
10114301,on_campus,2009,2008,arrests,Liquor,0
10114301,on_campus,2009,2006,arrests,Weapon,0
10114301,on_campus,2009,2007,arrests,Weapon,0
10114301,on_campus,2009,2008,arrests,Weapon,0
10116101,on_campus,2009,2006,arrests,Drug,0
10116101,on_campus,2009,2007,arrests,Drug,0
10116101,on_campus,2009,2008,arrests,Drug,0
10116101,on_campus,2009,2006,arrests,Liquor,0
10116101,on_campus,2009,2007,arrests,Liquor,0
10116101,on_campus,2009,2008,arrests,Liquor,0
10116101,on_campus,2009,2006,arrests,Weapon,0
10116101,on_campus,2009,2007,arrests,Weapon,0
10116101,on_campus,2009,2008,arrests,Weapon,0
10118901,on_campus,2009,2006,arrests,Drug,0
10118901,on_campus,2009,2007,arrests,Drug,0
10118901,on_campus,2009,2008,arrests,Drug,0
10118901,on_campus,2009,2006,arrests,Liquor,0
10118901,on_campus,2009,2007,arrests,Liquor,0
10118901,on_campus,2009,2008,arrests,Liquor,0
10118901,on_campus,2009,2006,arrests,Weapon,0
10118901,on_campus,2009,2007,arrests,Weapon,0
